PairID,ByWho,SurveyAnswer,ActualAnswer,ConfidenceLevel,DecisionTime,ClickCount,Age,Education,EngProf,Major,PerturbationLevel,DominantGroup,DemographicAttr,Source,Majority,LinguisticGroup,ExpertiseGroup,ExperienceGroup
25,syn_16,0,0,0.8402,0.010992,3,3,2,2,4,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
25,syn_17,0,0,0.8379,0.002864,1,2,2,3,4,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
25,syn_18,0,0,0.678,0.000997,3,3,2,2,5,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
25,syn_19,0,0,0.7707,0.000227,2,1,2,2,4,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
25,syn_20,0,0,0.9602,0.003751,1,1,3,2,5,none,male,Gender,FacultyMatch,0,Non-Native,STEM,High-Edu
25,syn_21,0,0,0.8756,0.000397,3,3,2,1,5,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
25,syn_22,0,0,0.7018,0.019983,4,1,4,2,5,none,male,Gender,FacultyMatch,0,Non-Native,STEM,High-Edu
25,syn_23,0,0,0.9839,0.002599,3,3,2,2,4,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
25,syn_24,0,0,0.9342,0.007501,0,3,4,3,5,none,male,Gender,FacultyMatch,0,Non-Native,STEM,High-Edu
25,syn_25,0,0,0.8659,0.012556,1,1,2,2,2,none,male,Gender,FacultyMatch,0,Non-Native,Non-STEM,Lower-Edu
25,syn_26,0,0,1.0,0.006065,2,1,1,3,2,none,male,Gender,FacultyMatch,0,Non-Native,Non-STEM,Lower-Edu
25,syn_27,0,0,0.8004,0.011945,1,3,2,1,1,none,male,Gender,FacultyMatch,0,Non-Native,Non-STEM,Lower-Edu
25,syn_28,0,0,0.7523,0.001698,2,2,1,2,3,none,male,Gender,FacultyMatch,0,Non-Native,Non-STEM,Lower-Edu
25,syn_29,0,0,1.0,0.011019,1,3,4,2,3,none,male,Gender,FacultyMatch,0,Non-Native,Non-STEM,High-Edu
26,syn_0,1,1,0.8347,9.7e-05,1,1,3,4,4,high,male,Gender,FacultyMatch,1,Native,STEM,High-Edu
26,syn_1,1,1,0.8,0.008118,1,3,1,4,4,high,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
26,syn_2,0,1,0.7741,0.003352,0,1,1,4,5,high,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
26,syn_3,1,1,0.6349,0.001622,1,3,2,4,4,high,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
26,syn_4,0,1,0.6693,0.004493,0,1,4,4,4,high,male,Gender,FacultyMatch,1,Native,STEM,High-Edu
26,syn_5,0,1,0.7351,0.004668,2,1,1,5,5,high,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
26,syn_6,1,1,0.6604,0.001186,2,1,3,5,5,high,male,Gender,FacultyMatch,1,Native,STEM,High-Edu
26,syn_7,1,1,0.8496,0.008114,1,1,1,4,5,high,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
26,syn_8,1,1,0.8692,0.011383,1,2,3,5,4,high,male,Gender,FacultyMatch,1,Native,STEM,High-Edu
26,syn_9,1,1,0.738,0.000322,0,3,4,5,4,high,male,Gender,FacultyMatch,1,Native,STEM,High-Edu
26,syn_10,0,1,0.6834,0.000347,4,3,1,4,5,high,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
26,syn_11,0,1,0.7322,0.001184,0,3,2,5,5,high,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
26,syn_12,1,1,0.7693,0.006332,1,2,2,1,4,high,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
26,syn_13,0,1,0.771,0.036148,3,2,1,1,4,high,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
26,syn_14,0,1,0.7415,0.016009,1,1,3,2,5,high,male,Gender,FacultyMatch,1,Non-Native,STEM,High-Edu
26,syn_15,1,1,0.7578,0.002963,2,3,2,2,5,high,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
26,syn_16,1,1,0.9057,0.002364,1,3,2,2,4,high,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
26,syn_17,0,1,0.7544,0.001683,0,2,2,3,4,high,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
26,syn_18,0,1,0.7568,0.006627,1,3,2,2,5,high,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
26,syn_19,1,1,0.8361,0.008692,1,1,2,2,4,high,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
26,syn_20,1,1,0.7903,0.009782,1,1,3,2,5,high,male,Gender,FacultyMatch,1,Non-Native,STEM,High-Edu
26,syn_21,1,1,0.7,0.00366,1,3,2,1,5,high,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
26,syn_22,1,1,0.9355,0.005423,2,1,4,2,5,high,male,Gender,FacultyMatch,1,Non-Native,STEM,High-Edu
26,syn_23,0,1,0.8818,0.01982,1,3,2,2,4,high,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
26,syn_24,1,1,1.0,0.018333,3,3,4,3,5,high,male,Gender,FacultyMatch,1,Non-Native,STEM,High-Edu
26,syn_25,0,1,0.791,0.006784,2,1,2,2,2,high,male,Gender,FacultyMatch,1,Non-Native,Non-STEM,Lower-Edu
26,syn_26,1,1,0.9875,0.019646,1,1,1,3,2,high,male,Gender,FacultyMatch,1,Non-Native,Non-STEM,Lower-Edu
26,syn_27,1,1,0.7671,0.001347,0,3,2,1,1,high,male,Gender,FacultyMatch,1,Non-Native,Non-STEM,Lower-Edu
26,syn_28,0,1,1.0,0.030251,0,2,1,2,3,high,male,Gender,FacultyMatch,1,Non-Native,Non-STEM,Lower-Edu
26,syn_29,0,1,0.9951,0.006726,1,3,4,2,3,high,male,Gender,FacultyMatch,1,Non-Native,Non-STEM,High-Edu
27,syn_0,0,1,0.6608,0.004022,0,1,3,4,4,low,male,Gender,FacultyMatch,1,Native,STEM,High-Edu
27,syn_1,0,1,0.7902,0.00423,0,3,1,4,4,low,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
27,syn_2,1,1,0.7942,0.001633,0,1,1,4,5,low,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
27,syn_3,1,1,0.707,0.001682,2,3,2,4,4,low,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
27,syn_4,0,1,0.6968,0.000772,0,1,4,4,4,low,male,Gender,FacultyMatch,1,Native,STEM,High-Edu
27,syn_5,1,1,0.8695,0.000455,0,1,1,5,5,low,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
27,syn_6,1,1,0.6398,0.009326,1,1,3,5,5,low,male,Gender,FacultyMatch,1,Native,STEM,High-Edu
27,syn_7,1,1,0.8181,0.001231,1,1,1,4,5,low,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
27,syn_8,1,1,0.7796,0.001528,0,2,3,5,4,low,male,Gender,FacultyMatch,1,Native,STEM,High-Edu
27,syn_9,1,1,0.7875,0.004935,1,3,4,5,4,low,male,Gender,FacultyMatch,1,Native,STEM,High-Edu
27,syn_10,1,1,0.7469,0.003065,0,3,1,4,5,low,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
27,syn_11,1,1,0.659,0.012675,0,3,2,5,5,low,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
27,syn_12,1,1,0.8351,0.003446,0,2,2,1,4,low,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
27,syn_13,1,1,0.7775,0.006312,2,2,1,1,4,low,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
27,syn_14,1,1,0.9406,0.00668,3,1,3,2,5,low,male,Gender,FacultyMatch,1,Non-Native,STEM,High-Edu
27,syn_15,1,1,0.7562,0.001872,0,3,2,2,5,low,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
27,syn_16,1,1,0.8922,0.002287,1,3,2,2,4,low,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
27,syn_17,1,1,0.8258,0.007131,1,2,2,3,4,low,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
27,syn_18,1,1,0.6136,0.000355,2,3,2,2,5,low,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
27,syn_19,1,1,0.7638,0.000509,1,1,2,2,4,low,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
27,syn_20,1,1,0.9465,0.009373,1,1,3,2,5,low,male,Gender,FacultyMatch,1,Non-Native,STEM,High-Edu
27,syn_21,1,1,0.7415,0.004977,1,3,2,1,5,low,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
27,syn_22,0,1,0.8891,0.014818,1,1,4,2,5,low,male,Gender,FacultyMatch,1,Non-Native,STEM,High-Edu
27,syn_23,1,1,0.8137,0.004899,0,3,2,2,4,low,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
27,syn_24,1,1,0.7766,0.000193,3,3,4,3,5,low,male,Gender,FacultyMatch,1,Non-Native,STEM,High-Edu
27,syn_25,1,1,0.7923,0.032569,2,1,2,2,2,low,male,Gender,FacultyMatch,1,Non-Native,Non-STEM,Lower-Edu
27,syn_26,0,1,0.8398,0.009454,1,1,1,3,2,low,male,Gender,FacultyMatch,1,Non-Native,Non-STEM,Lower-Edu
27,syn_27,0,1,0.864,0.00325,2,3,2,1,1,low,male,Gender,FacultyMatch,1,Non-Native,Non-STEM,Lower-Edu
27,syn_28,1,1,0.7275,0.01259,3,2,1,2,3,low,male,Gender,FacultyMatch,1,Non-Native,Non-STEM,Lower-Edu
27,syn_29,1,1,0.7725,0.005848,1,3,4,2,3,low,male,Gender,FacultyMatch,1,Non-Native,Non-STEM,High-Edu
28,syn_0,0,0,0.814,0.008996,1,1,3,4,4,none,male,Gender,FacultyMatch,0,Native,STEM,High-Edu
28,syn_1,0,0,0.7309,0.000319,0,3,1,4,4,none,male,Gender,FacultyMatch,0,Native,STEM,Lower-Edu
28,syn_2,1,0,0.7585,0.000888,0,1,1,4,5,none,male,Gender,FacultyMatch,0,Native,STEM,Lower-Edu
28,syn_3,1,0,0.4509,0.001416,0,3,2,4,4,none,male,Gender,FacultyMatch,0,Native,STEM,Lower-Edu
28,syn_4,1,0,0.8365,0.005422,1,1,4,4,4,none,male,Gender,FacultyMatch,0,Native,STEM,High-Edu
28,syn_5,0,0,0.7667,0.008503,1,1,1,5,5,none,male,Gender,FacultyMatch,0,Native,STEM,Lower-Edu
28,syn_6,0,0,0.6551,3.5e-05,0,1,3,5,5,none,male,Gender,FacultyMatch,0,Native,STEM,High-Edu
28,syn_7,0,0,0.9247,0.002574,3,1,1,4,5,none,male,Gender,FacultyMatch,0,Native,STEM,Lower-Edu
28,syn_8,0,0,0.6998,0.005873,0,2,3,5,4,none,male,Gender,FacultyMatch,0,Native,STEM,High-Edu
28,syn_9,0,0,0.7007,0.002094,0,3,4,5,4,none,male,Gender,FacultyMatch,0,Native,STEM,High-Edu
28,syn_10,0,0,0.7729,0.008888,0,3,1,4,5,none,male,Gender,FacultyMatch,0,Native,STEM,Lower-Edu
28,syn_11,0,0,0.9213,0.001698,0,3,2,5,5,none,male,Gender,FacultyMatch,0,Native,STEM,Lower-Edu
28,syn_12,0,0,0.8147,0.003566,2,2,2,1,4,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
28,syn_13,0,0,0.679,0.02327,2,2,1,1,4,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
28,syn_14,0,0,0.856,0.026817,4,1,3,2,5,none,male,Gender,FacultyMatch,0,Non-Native,STEM,High-Edu
28,syn_15,1,0,0.8608,0.001103,2,3,2,2,5,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
28,syn_16,0,0,0.8179,0.039408,0,3,2,2,4,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
28,syn_17,0,0,0.7185,0.013427,0,2,2,3,4,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
28,syn_18,0,0,0.8309,0.01075,1,3,2,2,5,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
28,syn_19,0,0,0.651,0.003515,3,1,2,2,4,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
28,syn_20,0,0,0.7504,0.034974,1,1,3,2,5,none,male,Gender,FacultyMatch,0,Non-Native,STEM,High-Edu
28,syn_21,0,0,1.0,0.002569,1,3,2,1,5,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
28,syn_22,0,0,0.6455,0.008619,3,1,4,2,5,none,male,Gender,FacultyMatch,0,Non-Native,STEM,High-Edu
28,syn_23,0,0,0.6323,0.016384,1,3,2,2,4,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
28,syn_24,0,0,0.7333,0.000885,2,3,4,3,5,none,male,Gender,FacultyMatch,0,Non-Native,STEM,High-Edu
28,syn_25,0,0,0.6438,0.016524,2,1,2,2,2,none,male,Gender,FacultyMatch,0,Non-Native,Non-STEM,Lower-Edu
28,syn_26,0,0,0.8229,0.003614,1,1,1,3,2,none,male,Gender,FacultyMatch,0,Non-Native,Non-STEM,Lower-Edu
28,syn_27,0,0,0.8539,0.007584,0,3,2,1,1,none,male,Gender,FacultyMatch,0,Non-Native,Non-STEM,Lower-Edu
28,syn_28,0,0,0.8193,0.006455,1,2,1,2,3,none,male,Gender,FacultyMatch,0,Non-Native,Non-STEM,Lower-Edu
28,syn_29,0,0,0.8064,0.00826,1,3,4,2,3,none,male,Gender,FacultyMatch,0,Non-Native,Non-STEM,High-Edu
29,syn_0,0,1,0.811,0.002704,0,1,3,4,4,high,male,Gender,FacultyMatch,0,Native,STEM,High-Edu
29,syn_1,1,1,0.7657,0.00542,0,3,1,4,4,high,male,Gender,FacultyMatch,0,Native,STEM,Lower-Edu
29,syn_2,0,1,0.8659,0.00219,0,1,1,4,5,high,male,Gender,FacultyMatch,0,Native,STEM,Lower-Edu
29,syn_3,0,1,0.7164,0.008428,1,3,2,4,4,high,male,Gender,FacultyMatch,0,Native,STEM,Lower-Edu
29,syn_4,0,1,0.6431,0.001474,0,1,4,4,4,high,male,Gender,FacultyMatch,0,Native,STEM,High-Edu
29,syn_5,1,1,0.5713,0.005632,1,1,1,5,5,high,male,Gender,FacultyMatch,0,Native,STEM,Lower-Edu
29,syn_6,0,1,0.7817,0.002515,0,1,3,5,5,high,male,Gender,FacultyMatch,0,Native,STEM,High-Edu
29,syn_7,0,1,0.7167,0.000214,0,1,1,4,5,high,male,Gender,FacultyMatch,0,Native,STEM,Lower-Edu
29,syn_8,1,1,0.7514,0.000921,1,2,3,5,4,high,male,Gender,FacultyMatch,0,Native,STEM,High-Edu
29,syn_9,1,1,0.5924,0.006574,1,3,4,5,4,high,male,Gender,FacultyMatch,0,Native,STEM,High-Edu
29,syn_10,1,1,0.6231,0.010866,2,3,1,4,5,high,male,Gender,FacultyMatch,0,Native,STEM,Lower-Edu
29,syn_11,0,1,0.9203,0.00698,0,3,2,5,5,high,male,Gender,FacultyMatch,0,Native,STEM,Lower-Edu
29,syn_12,1,1,0.8182,0.011315,3,2,2,1,4,high,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
29,syn_13,1,1,0.9506,0.018622,1,2,1,1,4,high,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
29,syn_14,0,1,1.0,0.024658,1,1,3,2,5,high,male,Gender,FacultyMatch,0,Non-Native,STEM,High-Edu
29,syn_15,1,1,0.4803,0.003688,1,3,2,2,5,high,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
29,syn_16,1,1,0.9809,0.000401,1,3,2,2,4,high,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
29,syn_17,0,1,0.7169,0.004244,3,2,2,3,4,high,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
29,syn_18,0,1,0.9979,0.015292,2,3,2,2,5,high,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
29,syn_19,0,1,0.9285,0.011649,0,1,2,2,4,high,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
29,syn_20,0,1,0.6448,0.027892,0,1,3,2,5,high,male,Gender,FacultyMatch,0,Non-Native,STEM,High-Edu
29,syn_21,0,1,0.8687,0.00367,2,3,2,1,5,high,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
29,syn_22,0,1,0.6991,0.001875,3,1,4,2,5,high,male,Gender,FacultyMatch,0,Non-Native,STEM,High-Edu
29,syn_23,0,1,0.773,0.000167,2,3,2,2,4,high,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
29,syn_24,0,1,0.7552,0.002663,0,3,4,3,5,high,male,Gender,FacultyMatch,0,Non-Native,STEM,High-Edu
29,syn_25,0,1,0.7391,0.020281,2,1,2,2,2,high,male,Gender,FacultyMatch,0,Non-Native,Non-STEM,Lower-Edu
29,syn_26,0,1,0.7781,0.000402,2,1,1,3,2,high,male,Gender,FacultyMatch,0,Non-Native,Non-STEM,Lower-Edu
29,syn_27,1,1,0.8037,0.015482,1,3,2,1,1,high,male,Gender,FacultyMatch,0,Non-Native,Non-STEM,Lower-Edu
29,syn_28,0,1,0.9142,0.008876,2,2,1,2,3,high,male,Gender,FacultyMatch,0,Non-Native,Non-STEM,Lower-Edu
29,syn_29,1,1,0.6775,0.003168,2,3,4,2,3,high,male,Gender,FacultyMatch,0,Non-Native,Non-STEM,High-Edu
30,syn_0,1,1,0.7932,0.000259,0,1,3,4,4,low,male,Gender,FacultyMatch,1,Native,STEM,High-Edu
30,syn_1,1,1,0.797,0.00127,0,3,1,4,4,low,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
30,syn_2,1,1,0.5515,0.0085,1,1,1,4,5,low,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
30,syn_3,0,1,0.689,0.010228,0,3,2,4,4,low,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
30,syn_4,1,1,0.4593,0.001186,1,1,4,4,4,low,male,Gender,FacultyMatch,1,Native,STEM,High-Edu
30,syn_5,0,1,0.7125,0.002035,0,1,1,5,5,low,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
30,syn_6,1,1,0.8829,0.003774,0,1,3,5,5,low,male,Gender,FacultyMatch,1,Native,STEM,High-Edu
30,syn_7,1,1,0.7813,0.007139,0,1,1,4,5,low,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
30,syn_8,1,1,0.6346,0.000808,0,2,3,5,4,low,male,Gender,FacultyMatch,1,Native,STEM,High-Edu
30,syn_9,0,1,0.5748,0.005692,0,3,4,5,4,low,male,Gender,FacultyMatch,1,Native,STEM,High-Edu
30,syn_10,0,1,0.6554,0.000176,0,3,1,4,5,low,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
30,syn_11,1,1,0.8108,0.005129,0,3,2,5,5,low,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
30,syn_12,1,1,0.624,0.021723,2,2,2,1,4,low,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
30,syn_13,1,1,0.7398,0.011159,3,2,1,1,4,low,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
30,syn_14,1,1,0.7548,0.0017,2,1,3,2,5,low,male,Gender,FacultyMatch,1,Non-Native,STEM,High-Edu
30,syn_15,0,1,0.7752,0.049038,0,3,2,2,5,low,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
30,syn_16,1,1,1.0,0.044586,5,3,2,2,4,low,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
30,syn_17,1,1,0.7259,0.005297,1,2,2,3,4,low,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
30,syn_18,0,1,0.8222,0.008306,1,3,2,2,5,low,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
30,syn_19,1,1,0.8511,0.017332,2,1,2,2,4,low,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
30,syn_20,1,1,0.6857,0.017058,0,1,3,2,5,low,male,Gender,FacultyMatch,1,Non-Native,STEM,High-Edu
30,syn_21,0,1,0.7188,0.014497,1,3,2,1,5,low,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
30,syn_22,1,1,0.7456,0.001085,0,1,4,2,5,low,male,Gender,FacultyMatch,1,Non-Native,STEM,High-Edu
30,syn_23,1,1,0.9074,0.011285,3,3,2,2,4,low,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
30,syn_24,0,1,0.8875,0.005605,1,3,4,3,5,low,male,Gender,FacultyMatch,1,Non-Native,STEM,High-Edu
30,syn_25,1,1,0.6755,0.002657,2,1,2,2,2,low,male,Gender,FacultyMatch,1,Non-Native,Non-STEM,Lower-Edu
30,syn_26,0,1,0.9287,0.000618,0,1,1,3,2,low,male,Gender,FacultyMatch,1,Non-Native,Non-STEM,Lower-Edu
30,syn_27,0,1,0.8391,0.00046,2,3,2,1,1,low,male,Gender,FacultyMatch,1,Non-Native,Non-STEM,Lower-Edu
30,syn_28,1,1,0.6715,0.026431,1,2,1,2,3,low,male,Gender,FacultyMatch,1,Non-Native,Non-STEM,Lower-Edu
30,syn_29,1,1,1.0,0.007944,0,3,4,2,3,low,male,Gender,FacultyMatch,1,Non-Native,Non-STEM,High-Edu
31,syn_0,1,0,0.7685,0.001754,2,1,3,4,4,none,male,Gender,FacultyMatch,0,Native,STEM,High-Edu
31,syn_1,1,0,0.8438,0.00415,0,3,1,4,4,none,male,Gender,FacultyMatch,0,Native,STEM,Lower-Edu
31,syn_2,0,0,0.5831,0.00036,0,1,1,4,5,none,male,Gender,FacultyMatch,0,Native,STEM,Lower-Edu
31,syn_3,0,0,0.8559,0.012461,0,3,2,4,4,none,male,Gender,FacultyMatch,0,Native,STEM,Lower-Edu
31,syn_4,0,0,0.9402,0.000773,1,1,4,4,4,none,male,Gender,FacultyMatch,0,Native,STEM,High-Edu
31,syn_5,0,0,0.7745,0.011526,1,1,1,5,5,none,male,Gender,FacultyMatch,0,Native,STEM,Lower-Edu
31,syn_6,0,0,0.8153,0.005691,1,1,3,5,5,none,male,Gender,FacultyMatch,0,Native,STEM,High-Edu
31,syn_7,0,0,0.6362,0.005022,0,1,1,4,5,none,male,Gender,FacultyMatch,0,Native,STEM,Lower-Edu
31,syn_8,0,0,0.8165,8.2e-05,1,2,3,5,4,none,male,Gender,FacultyMatch,0,Native,STEM,High-Edu
31,syn_9,0,0,0.9441,0.002098,0,3,4,5,4,none,male,Gender,FacultyMatch,0,Native,STEM,High-Edu
31,syn_10,0,0,0.7284,0.000496,2,3,1,4,5,none,male,Gender,FacultyMatch,0,Native,STEM,Lower-Edu
31,syn_11,0,0,0.6627,0.006527,1,3,2,5,5,none,male,Gender,FacultyMatch,0,Native,STEM,Lower-Edu
31,syn_12,0,0,0.803,0.0,2,2,2,1,4,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
31,syn_13,0,0,0.7639,0.019048,3,2,1,1,4,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
31,syn_14,0,0,0.7604,0.00796,2,1,3,2,5,none,male,Gender,FacultyMatch,0,Non-Native,STEM,High-Edu
31,syn_15,0,0,0.7746,0.003782,0,3,2,2,5,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
31,syn_16,0,0,0.7326,0.001947,3,3,2,2,4,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
31,syn_17,0,0,0.9218,0.003649,2,2,2,3,4,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
31,syn_18,0,0,0.69,0.003787,0,3,2,2,5,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
31,syn_19,0,0,0.8392,0.008639,4,1,2,2,4,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
31,syn_20,0,0,1.0,0.013103,1,1,3,2,5,none,male,Gender,FacultyMatch,0,Non-Native,STEM,High-Edu
31,syn_21,0,0,0.6782,0.018968,0,3,2,1,5,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
31,syn_22,0,0,1.0,0.001342,1,1,4,2,5,none,male,Gender,FacultyMatch,0,Non-Native,STEM,High-Edu
31,syn_23,1,0,0.7229,0.007795,0,3,2,2,4,none,male,Gender,FacultyMatch,0,Non-Native,STEM,Lower-Edu
31,syn_24,0,0,0.9417,0.000587,0,3,4,3,5,none,male,Gender,FacultyMatch,0,Non-Native,STEM,High-Edu
31,syn_25,0,0,1.0,0.002662,2,1,2,2,2,none,male,Gender,FacultyMatch,0,Non-Native,Non-STEM,Lower-Edu
31,syn_26,0,0,0.9097,0.006894,1,1,1,3,2,none,male,Gender,FacultyMatch,0,Non-Native,Non-STEM,Lower-Edu
31,syn_27,0,0,0.6145,0.022821,3,3,2,1,1,none,male,Gender,FacultyMatch,0,Non-Native,Non-STEM,Lower-Edu
31,syn_28,1,0,0.8603,0.010243,1,2,1,2,3,none,male,Gender,FacultyMatch,0,Non-Native,Non-STEM,Lower-Edu
31,syn_29,1,0,1.0,0.004441,1,3,4,2,3,none,male,Gender,FacultyMatch,0,Non-Native,Non-STEM,High-Edu
32,syn_0,1,1,0.8266,0.001897,0,1,3,4,4,high,male,Gender,FacultyMatch,1,Native,STEM,High-Edu
32,syn_1,1,1,0.851,0.002012,1,3,1,4,4,high,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
32,syn_2,0,1,0.8179,0.007058,0,1,1,4,5,high,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
32,syn_3,1,1,0.7363,0.001444,0,3,2,4,4,high,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
32,syn_4,0,1,0.7319,0.004392,1,1,4,4,4,high,male,Gender,FacultyMatch,1,Native,STEM,High-Edu
32,syn_5,1,1,0.7006,0.003525,0,1,1,5,5,high,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
32,syn_6,1,1,0.6347,0.005366,1,1,3,5,5,high,male,Gender,FacultyMatch,1,Native,STEM,High-Edu
32,syn_7,1,1,0.5813,0.000612,1,1,1,4,5,high,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
32,syn_8,0,1,0.6974,0.002449,1,2,3,5,4,high,male,Gender,FacultyMatch,1,Native,STEM,High-Edu
32,syn_9,1,1,0.7678,0.008403,2,3,4,5,4,high,male,Gender,FacultyMatch,1,Native,STEM,High-Edu
32,syn_10,0,1,0.8951,0.000821,0,3,1,4,5,high,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
32,syn_11,1,1,0.9307,0.002566,0,3,2,5,5,high,male,Gender,FacultyMatch,1,Native,STEM,Lower-Edu
32,syn_12,0,1,0.6992,0.001356,1,2,2,1,4,high,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
32,syn_13,1,1,0.8812,0.000604,3,2,1,1,4,high,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
32,syn_14,1,1,0.9034,0.004239,2,1,3,2,5,high,male,Gender,FacultyMatch,1,Non-Native,STEM,High-Edu
32,syn_15,1,1,0.8167,0.005047,1,3,2,2,5,high,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
32,syn_16,0,1,0.9443,0.001642,2,3,2,2,4,high,male,Gender,FacultyMatch,1,Non-Native,STEM,Lower-Edu
